"tv","digital","revenue"
535.761289997026,192.29054893367,455.314722377444
2.27296608500183,17.7903012372553,0.0478564951457323
608.937452547252,543.289042077959,1147.13541428587
836.801559431478,72.2968180198222,927.948223305458
751.522562699392,373.651430709288,1137.78024855535
452.731572557241,772.012486122549,1012.55272168935
535.789993824437,469.508821843192,866.397439518112
537.37669531256,174.933413974941,445.678627473255
1.38084357604384,821.627068333328,825.006673796403
355.665953829885,981.083499966189,964.234836863657
612.133090151474,626.274902373552,1253.65848361986
828.942130552605,506.261049769819,1442.14848843967
356.721999356523,304.171829717234,269.092328774002
410.635125823319,126.91273028031,160.68105212127
573.475898941979,545.478983549401,1067.85170476849
589.678303571418,631.109261885285,1207.33979352879
719.657292356715,815.221257507801,1605.71699578029
394.973045215011,18.7303177081048,121.075282263716
919.203929137439,701.47998072207,1729.26984114526
962.570293573663,385.731718270108,1333.2715445613
233.523525530472,72.4957622587681,12.9651560198367
724.497599992901,441.877350443974,1214.70461919861
903.634525137022,1.56294857151806,974.261676202085
603.474084753543,645.565430633724,1253.69277302489
631.507298909128,647.733310004696,1317.87036134751
937.385849654675,705.220775445923,1742.09987701424
850.482750684023,357.648463686928,1216.34500426764
579.820899059996,513.624612940475,1038.33191865612
821.403923910111,657.277480233461,1617.679523787
113.718609092757,302.717510145158,191.06963263208
764.507758663967,623.145873192698,1520.47798774143
623.613457195461,837.673282250762,1436.13871890491
148.446606704965,320.363883627579,219.448007232437
80.2644665818661,186.971363378689,52.6797985235183
464.069551322609,645.465217530727,934.124426562824
779.368161456659,626.512518385425,1542.25661858964
733.52795955725,718.035765457898,1564.01769224444
817.230444401503,323.030912782997,1129.30760655597
170.162481255829,832.499733194709,832.64217781294
944.72032552585,458.356963936239,1447.07779835273
293.623841367662,539.831716567278,602.163408747364
149.072052445263,113.696373766288,13.3788409652354
719.378591282293,190.935448976234,839.550794656093
324.085952481255,116.058432031423,61.4652940450255
778.809498529881,421.248101163656,1253.70913915705
394.441001815721,756.38217269443,906.538112186253
678.59286791645,108.03627432324,724.707937986461
775.825042743236,903.883708175272,1724.20720556725
187.869044020772,554.691428085789,595.247640921577
29.0858189109713,933.45059081912,873.630856549461
135.713797062635,75.8710252121091,4.34941824177306
680.164178134874,535.257931565866,1282.86787231047
934.8229537718,982.787157874554,1881.68332487111
550.494084367529,886.227318318561,1288.80314026047
601.766235427931,30.1937062758952,554.275519961826
196.99448812753,877.106143161654,855.712769052287
535.236610565335,451.4267120976,835.894334578694
179.555739276111,119.03025675565,16.7658227185145
451.886494411156,978.524074191228,1103.00190185745
317.053351784125,150.187633000314,71.516376048918
116.174670401961,138.353541959077,22.3140856215896
186.102156760171,849.403046537191,842.091934670171
729.730096645653,197.974140755832,861.413440164674
411.87207121402,547.185925301164,727.529920542547
414.049681741744,19.8491457849741,148.918303947202
480.310129001737,299.842872191221,458.568261482532
427.494465606287,64.3219125922769,172.896663527527
136.490360135213,249.381781322882,117.142819018
824.679406359792,148.046812275425,940.568692335962
592.304242542014,34.3001410365105,532.5988565733
794.396977638826,56.345225777477,884.490380792672
769.032425712794,325.937564484775,1080.70676960143
918.056417256594,646.626938832924,1679.60997038081
862.629777053371,356.901358813047,1224.7149986966
316.975237801671,929.562370991334,915.717629403934
259.260575985536,232.482295483351,112.820402278722
742.26645193994,196.38338079676,878.259847197229
747.36111680977,351.475301897153,1094.46459567067
917.904034024104,129.698006669059,1000.93258338994
793.191209202632,560.233942465857,1480.7774323448
133.329618256539,878.842673497275,852.876338732882
287.749752169475,268.843665719032,168.966939709588
194.676143815741,70.7200507167727,6.93865410158986
784.109382657334,884.900171775371,1726.25023148085
128.872161731124,636.374310124665,687.075297124902
129.089283524081,176.903714193031,45.4488556214993
72.2531112842262,779.95588327758,801.336873614338
53.1294834800065,317.204935709015,213.402546872439
531.874436419457,979.984333273023,1278.00535465608
112.308241659775,485.045291949064,492.630945044698
743.18771972321,680.054103489965,1546.83918551359
731.315477285534,344.780198298395,1060.26757153253
885.117687052116,203.374296193942,1028.9925859726
517.111055552959,43.2039990555495,355.181823282887
851.930984994397,910.933585837483,1802.86669683813
442.796268267557,274.612110573798,347.230496091327
157.880100421607,52.6291120331734,2.62340051036104
442.324638832361,485.250567551702,689.386986837171
967.733667232096,707.512160763144,1758.32294632754
484.587929444388,678.67679009214,1007.88580318831
252.458439441398,536.28939227201,581.609108377629
259.689980186522,273.672394920141,164.830358347404
542.015940882266,10.3393534664065,413.193961320816
649.875837611035,71.6741487849504,661.480315724201
336.419132305309,472.895315848291,531.135147804191
60.9497462864965,367.946272017434,297.47549003305
451.310850214213,654.741399455816,918.104424904365
838.755033444613,209.854832617566,999.290189553254
574.637334328145,506.457721348852,1015.59906955819
353.350377408788,850.066748214886,912.027411809391
547.426078235731,938.463984522969,1301.46699647148
892.718593822792,96.263702493161,974.859170321561
489.990570582449,325.96913119778,520.535849466256
171.632113168016,319.731565890834,219.521843911513
543.030994012952,82.6799003407359,420.38190035082
961.467695888132,883.361649233848,1859.10224579953
313.683822052553,388.58183240518,374.113492579641
820.514548104256,901.05541748926,1771.23991764483
307.054400444031,568.809684365988,647.327851459088
185.453581158072,896.374381845817,862.680808443212
48.3467767480761,8.9950985275209,0.00992280654425442
245.67414727062,486.693106591702,507.437399369578
351.106922142208,351.144583662972,339.649248844591
159.022381762043,772.33893959783,798.016607941041
304.097996791825,738.445388618857,809.490335022412
17.5483247730881,649.680299218744,699.77467669064
996.552679222077,462.682385696098,1476.43693683713
804.393312660977,600.893326336518,1542.06400972285
86.580601753667,723.22224220261,762.840105964544
869.933269685134,697.498780442402,1694.05146946223
554.585863370448,937.873176531866,1318.33970581303
421.378421830013,851.316375657916,1000.3615869685
67.6368190906942,34.0169102419168,0.354489006400473
561.43795652315,213.85744586587,536.245721683434
70.7218942698091,922.208722680807,869.587813764219
211.391938850284,680.14100776054,733.777831409475
549.62041345425,765.587564790621,1223.58444969792
481.981448363513,57.3070985265076,277.31802087293
159.469854552299,917.117482516915,869.124444597243
149.578995071352,285.167834255844,165.714579214118
499.272880377248,749.437369871885,1095.2589551316
940.564878052101,621.898254612461,1666.43240155851
334.231326589361,536.37297055684,623.404442741813
188.434329582378,22.2480320371687,3.4441097392352
269.716178299859,971.479091560468,906.102577187087
530.744078103453,600.756575120613,1034.69980795007
21.450228523463,417.354866629466,381.920333358091
798.7603074871,355.751494178548,1164.47822743523
110.33510020934,22.9976654518396,0.334642574450381
539.79828581214,28.4570364747196,408.105527394359
571.233897469938,520.611255196854,1028.10660356199
618.951546959579,612.895134836435,1254.48172654997
714.853693498299,26.1945070233196,776.685558603224
123.300578678027,94.3232069257647,7.48540108496652
311.049618758261,918.795987032354,907.998727091169
945.739162620157,749.476029071957,1779.06263277056
500.025092391297,75.3811523318291,319.022106497948
135.230499086902,314.158155350015,209.216006779047
869.257820537314,884.841464692727,1805.8292936539
205.049612093717,130.208112997934,23.5224251210096
925.04589096643,235.177889466286,1086.27858863876
886.753598228097,545.309099368751,1542.90265453196
136.295825242996,360.991198802367,286.304807761592
785.349442157894,713.568416424096,1628.2207862235
453.303414164111,931.475756922737,1090.20420891473
135.742419399321,888.395095011219,856.968857829699
885.221036849543,683.514512144029,1693.10386653423
336.713540134951,583.071160828695,685.54617174801
319.274115143344,85.3084553964436,50.2594721012102
403.782814741135,227.383946301416,224.270275094364
479.077307041734,429.707480594516,672.302960538839
367.901820223778,92.6066129468381,94.444869421495
465.690567623824,369.733549887314,542.251015965991
49.8921528924257,996.788079850376,893.82719656682
187.356711598113,186.674156226218,55.651292912658
982.659413712099,446.062602102757,1443.95191479261
328.274069586769,739.146528067067,825.799081128258
170.996390515938,129.686167929322,20.2660430135682
488.254894502461,995.822190772742,1182.84084987155
18.6874116770923,799.385098274797,812.800751754581
339.485083706677,135.51393407397,81.0062888050974
29.6633755788207,713.651943486184,755.46438809851
867.228663060814,417.587046511471,1331.80026105191
731.707599712536,322.078316705301,1023.66178748227
315.260796807706,996.276065008715,936.034154359425
386.454011779279,742.598044686019,886.589856189585
332.445990527049,582.936095772311,681.97815808369
89.7779711522162,114.947622641921,12.8275357864464
757.055602502078,365.150526631624,1130.67642911266
602.9684972018,649.283313192427,1256.17495744273
145.399972563609,498.191190650687,513.349868512068
32.5174834579229,342.310970183462,254.253357578105
483.768141595647,47.5956369191408,280.476515794131
444.569527870044,770.70085098967,996.358998260547
60.385589953512,442.510156193748,424.145266685873
327.506022062153,559.362427098677,648.846497358102
878.429047297686,139.006626559421,979.950455511863
930.604886263609,674.180095549673,1712.30853635241
392.178456997499,106.324828462675,127.361713474681
158.846774837002,494.358820607886,508.070549680052
319.947601063177,587.490444770083,678.294149219946
306.96562025696,415.183283155784,415.482550662256
107.811254449189,228.69488177821,92.4909057969323
979.334303410724,64.6605710498989,1014.88745755753
496.903428109363,693.752904189751,1047.85126674677
93.0746719241142,740.537072066218,775.473185879752
211.773658171296,672.461993759498,727.031589011325
930.500746238977,904.801103053614,1852.61733216071
296.846406767145,644.629267510027,726.499661077435
653.218248859048,975.388853577897,1552.60660037849
901.070477906615,552.421719301492,1561.64313898512
990.795793244615,897.663413546979,1877.26855108288
430.333221331239,698.608307400718,918.929934114487
393.776922253892,989.350020419806,1011.0671282395
141.908895457163,133.202156750485,20.5063218450236
279.806696344167,992.255429504439,916.256649464669
564.82222257182,100.118674803525,476.008480005393
935.139505425468,549.584346124902,1577.34808941462
358.400145079941,214.894161559641,155.528866575009
842.007180908695,678.337743738666,1655.52499220943
722.409214358777,871.989558450878,1637.70497332043
750.735989306122,974.60493305698,1716.75712511642
923.98845218122,483.64988528192,1476.36028727403
2.37810681574047,587.113479617983,632.379421317599
160.429914947599,435.166519833729,413.422265794479
399.272951297462,63.140535261482,129.109786205034
675.319577334449,411.974230315536,1080.79931955999
480.372016318142,566.507098730654,879.407234082582
533.828780753538,541.005877312273,967.472228591565
316.950157284737,379.582233494148,360.804007068745
814.757590182126,699.793834937736,1648.60909193679
292.219521244988,408.845450961962,396.781215144798
409.132091328502,512.859261827543,675.472770512871
90.9183076582849,827.252137009054,828.030007875508
798.596638021991,836.571131832898,1720.20513268292
359.785249689594,337.500307708979,325.431671140188
40.4875767417252,896.066773217171,859.46353069519
41.0863398574293,724.636575905606,763.831876994485
954.434238374233,858.864562353119,1845.0395935371
373.341244878247,847.688892157748,931.972977518731
806.419667555019,570.020368555561,1507.30176608511
910.05900898017,709.759587887675,1730.57323068848
440.076212864369,921.309872530401,1061.84002231042
576.33650302887,253.361595096067,616.309435681709
73.6677951645106,563.942140201107,603.906024966899
164.627394406125,715.705180773512,758.760725707259
739.89077587612,586.116972146556,1445.59497187454
475.711012724787,844.216284807771,1098.85980689202
685.52095326595,549.848392605782,1312.3057998814
951.514942804351,364.540577400476,1291.94314174828
497.464487561956,765.98071330227,1102.18314003115
470.500626601279,401.870606932789,607.099255482376
560.19195006229,264.12160648033,591.927458998672
652.510120533407,584.184838924557,1292.58093565991
279.573498759419,211.998402839527,98.5603738830319
979.907589498907,490.334382979199,1513.3416071423
643.864108016714,948.768335161731,1524.94719568749
582.57843577303,110.687895910814,520.953152162687
615.871025947854,87.4172751791775,591.493537496381
925.140294479206,588.251632172614,1620.50545796739
390.022895298898,901.236700825393,975.926417265478
287.91968501173,376.314192079008,339.04649713715
90.7359647098929,53.2790897414088,1.37087535790497
322.033904027194,661.094011971727,757.540411121551
758.270112564787,964.911292307079,1723.77641238382
104.412929620594,299.661436816677,186.320522474909
710.277852602303,477.024425752461,1249.0353693419
966.477383626625,458.671664586291,1457.73698973507
201.491226209328,992.133763618767,897.160983906574
108.488654484972,579.458559630439,623.392202697145
55.4021787829697,633.162143174559,683.304007193076
829.723515082151,531.455225078389,1479.0087951922
581.19775657542,271.488723810762,651.67572604839
470.092375297099,122.000844683498,265.929835853279
365.014120005071,809.521725634113,903.095271778257
280.124627286568,705.902179935947,773.232924016443
599.715854972601,604.181572794914,1201.47710481512
818.569612922147,388.15649994649,1239.94020409713
97.8322804439813,760.34359773621,788.99137508564
963.68952607736,425.470908405259,1401.54221744514
168.736443389207,599.435423733667,648.673555798037
86.0834058839828,872.086736839265,849.408984714209
861.21069570072,917.135769734159,1812.57947709142
524.790602037683,707.938103238121,1123.41383593189
656.810875283554,830.366430105641,1501.85501716593
229.519372805953,945.202704751864,886.653526242377
721.22603142634,345.546710304916,1046.21351493349
490.750394994393,622.307199286297,966.726784056884
965.255592484027,593.798554735258,1646.82883702421
906.942480476573,822.362311184406,1801.67575800451
551.250527845696,949.626818532124,1314.40673693379
75.599099509418,46.5966393239796,0.894146333474462
22.7000112645328,577.361078001559,620.621676266506
513.239527819678,663.798509398475,1058.67767511193
630.726151634008,893.420408479869,1476.70261831809
418.771624332294,310.848496155813,359.681916657763
879.265945171937,865.765992086381,1804.74685257758
107.987073017284,499.427487142384,514.496566305788
980.278696399182,595.111608505249,1654.74628139781
264.966631308198,362.125420942903,305.734220722392
84.2775232158601,796.136206481606,810.994780765729
385.907175717875,911.158341681585,974.474788353038
124.895827146247,292.092398041859,175.226523410399
581.554221687838,73.5209076665342,510.51852719711
240.149608114734,480.625920463353,496.701218382427
721.887888619676,992.652211571112,1680.23210640352
145.928690675646,973.539704922587,887.849364580877
152.83877030015,165.541224414483,38.3062981120697
259.222670225427,600.09675566107,663.809554200485
777.886260068044,103.261856362224,873.367224890378
426.466299686581,894.877072889358,1027.89107568264
60.0483361631632,449.732801644132,436.049585605871
114.8325370159,336.613764753565,245.107055778174
482.75689734146,696.33157690987,1018.9773406026
979.173583909869,8.70358292013407,1012.53438378922
811.516786925495,753.645203076303,1685.35653770404
542.912817094475,183.398582041264,465.139616147943
72.3670870065689,681.358851026744,728.928545699587
466.48524608463,406.032970175147,605.994879667177
339.90564593114,497.959057800472,572.727599836496
689.918605145067,111.610846826807,746.251891558602
514.157372061163,652.185808867216,1049.84599426413
514.923015609384,800.700334366411,1162.97244345093
545.514354016632,832.770934794098,1252.28126376838
447.457330068573,496.659687487409,716.305455752372
83.8848403654993,663.754228735343,713.165242003155
930.133691756055,167.002456262708,1027.56291151091
16.4481862448156,885.144182946533,854.958821618896
414.092399412766,860.626686597243,993.111666041698
226.976093370467,996.697516413406,902.253350091893
99.6405873447657,372.406130889431,305.210766950611
482.923875097185,674.495711922646,1000.60115740915
650.128671433777,123.147711157799,674.500493753669
921.32977838628,770.260030869395,1779.92960279384
362.601807108149,456.182281719521,528.62733042393
855.13499006629,923.475645948201,1810.15801999658
300.906151533127,562.112482730299,635.365148334466
465.662425151095,642.716051079333,934.622018742258
142.730664927512,991.41710717231,893.112047620083
807.71899363026,898.046980844811,1757.35480771113
665.807631798089,604.632409056649,1342.58992062112
61.9409799110144,855.258755618706,841.72146802775
430.925568332896,357.146141119301,455.612042081835
396.855081431568,646.999988239259,820.765830444095
696.956751402467,161.034353543073,781.127599524492
659.319650614634,402.157786069438,1033.30460059348
407.350709661841,565.26891188696,744.223793212589
306.920220376924,728.125451831147,803.642847104665
255.107345059514,369.284586049616,314.81982629659
672.568153357133,293.931638356298,880.389718185732
894.3934335839,796.14904243499,1779.36549358833
845.736156217754,490.920810028911,1433.83751016007
392.901856917888,606.137163704261,772.541389808734
79.0505399927497,262.689794180915,133.551300530681
828.42305698432,927.197185577825,1788.59337157954
72.8918248787522,875.825663330033,851.006178444589
114.762677578256,588.025779463351,633.74315666323
639.9842700921,433.063935255632,1046.35112161328
320.566200185567,81.85302070342,50.5297944716194
188.7495261617,999.924112344161,898.092389129686
393.829641165212,189.953450346366,174.517578814039
862.02601599507,803.992059081793,1760.94413077004
347.911406541243,491.282150382176,569.631285059616
1.43389846198261,832.853836938739,830.807121870944
911.284453701228,726.460933918133,1744.06827640174
951.723448932171,624.790821922943,1674.96902315967
490.91898300685,992.802627384663,1187.80938859069
463.651715312153,162.848884472623,273.036717848772
596.472046803683,747.313257539645,1321.98976676481
906.050957273692,737.437540432438,1748.91628572875
173.001179005951,721.18380642496,763.423507372557
785.881076706573,25.5646044388413,873.572906723704
232.934384606779,102.388517232612,18.6570268914561
577.048209030181,607.192545430735,1152.0429920972
840.877033304423,640.034924494103,1618.55967083374
132.203776855022,80.665617948398,5.01263762814508
895.891189575195,94.4836211856455,976.507803893213
450.13734116219,482.387086842209,699.489350936559
894.142537843436,280.750285368413,1126.57582373768
248.545180540532,745.879874099046,792.36385200612
83.6952936369926,806.416243314743,816.823393620583
48.6410746816546,895.971977850422,859.427502574684
979.815867030993,830.036083236337,1842.16557372678
484.167741145939,699.408919317648,1024.5419780208
845.393033931032,339.143630582839,1181.14247086846
416.293604532257,547.508186427876,734.833223649593
489.342542830855,288.211142877117,460.756312028319
183.287817519158,908.465052722022,867.286418042379
759.161467896774,393.473906908184,1181.88506602105
305.143302539364,759.72619978711,824.651525753904
165.678247110918,970.829006051645,887.835397902143
32.8091429546475,377.200583228841,313.26857599087
136.50520821102,3.49850300699472,0.670430470616167
177.136411424726,470.631272532046,472.250513595803
519.560450455174,447.381378151476,792.372284698986
811.120785074309,418.609717395157,1284.59766722032
115.36201252602,865.590245928615,846.738160972603
893.421786604449,89.3148493487388,973.812078706628
575.352881103754,435.26950920932,904.627545902725
146.572394296527,851.682111620903,840.982449320151
902.805796358734,118.807440856472,987.803702802546
253.002469427884,292.493962682784,189.863423830763
150.597600266337,742.423351621255,777.795515755901
768.54715985246,571.121317101642,1465.62730597838
230.123331071809,809.846981894225,827.717861060285
305.399328004569,789.150380063802,843.1876455016
518.569612177089,110.046863090247,369.089667388788
334.599666763097,282.30382874608,216.825868556017
154.434968251735,377.066986635327,314.280751109894
266.369568649679,146.120699588209,44.481390142781
350.754616782069,745.081598404795,848.85738385637
578.458378789946,50.1369542907923,500.935439362277
808.601795230061,219.400638481602,980.371241140275
933.270314941183,133.36917757988,1010.90875364315
833.863337524235,483.423321275041,1412.00673130966
127.002774504945,718.960831873119,760.015478149409
649.453951511532,404.990676790476,1018.36405011949
690.351657569408,686.917589977384,1469.02774547538
32.0448244456202,431.728567462415,406.16959588663
920.489149866626,742.145247058943,1760.69682694053
478.468887042254,431.750971823931,674.440480276818
266.520578414202,308.866776060313,218.989573534492
856.510716257617,900.793879758567,1802.5816502316
229.146477766335,634.091400075704,693.113152302434
791.94687330164,864.205267746001,1726.09274265967
646.774860331789,540.400152560323,1224.92936059786
424.334690673277,682.308220304549,895.085210214497
95.0682680122554,246.501219458878,113.0438886013
3.46770393662155,416.058701463044,379.719942406549
531.133668962866,551.531312521547,975.170977884603
524.307115934789,48.3068290632218,372.255161911155
213.185554603115,116.962721804157,19.6120108788492
716.9320799876,175.077196210623,823.461940809043
961.343576200306,301.966886967421,1194.49224803478
518.266599625349,867.016528034583,1204.27357033914
174.528022296727,619.457518914714,671.208515011432
562.540134880692,184.294963488355,512.634443197415
759.258169680834,734.281473327428,1611.77163906632
666.971337515861,377.698529046029,1006.31727556206
224.872923223302,479.847988579422,492.37776712799
345.849762437865,862.564549315721,910.887384774789
319.831759901717,549.427781254053,630.408368417053
904.898397624493,96.0225211456418,982.507030411081
199.198380112648,670.917032752186,724.067743879115
680.96301658079,959.364315727726,1600.8842555282
137.517758645117,8.55572591535747,0.700596937926696
106.99468688108,455.661950400099,445.922383275293
92.8593957796693,686.498844297603,733.430319096148
916.448955191299,7.86783685907722,981.896320378625
277.060435852036,462.857903679833,479.984445020885
885.793877299875,150.663570966572,990.972252066081
772.864649537951,854.198386659846,1699.25076658206
795.051236171275,389.194461517036,1217.50376238686
205.673593096435,226.635567145422,95.2185244770025
48.1933229602873,917.122880928218,867.673169090358
38.8159311842173,193.76277946867,58.2338842003948
284.574129851535,857.359910383821,868.46868256845
348.809832474217,160.149007104337,102.229975111018
737.453325418755,762.253286782652,1601.0139359281
251.663581235334,652.152383001521,716.260185935609
517.437003087252,657.358610769734,1062.38155708262
759.444722672924,360.871594632044,1126.54115910601
636.084527941421,460.548422997817,1083.37966956715
203.9406853728,271.711243083701,150.635265227882
993.045282084495,305.257442640141,1212.72792236743
0.405043363571167,382.6406262815,322.582804109743
206.570025067776,135.149942710996,25.8465195258915
634.028090629727,244.909583823755,736.374517772039
17.2918252646923,844.351694453508,836.510637336467
26.7354713287205,181.755490833893,48.5577578449773
607.84059506841,543.491061776876,1144.93165894743
570.541352732107,67.8811171092093,483.791793862569
245.853347936645,836.472545750439,845.188704809244
919.525086414069,377.202155767009,1296.91772221972
672.216201666743,989.441300975159,1593.89378295691
645.450439304113,880.116526968777,1502.12710191784
208.285454660654,668.03048318252,722.549276727847
480.617735767737,601.377648301423,921.760144093514
986.518583260477,439.304893370718,1434.30660827854
993.119847727939,677.705734735355,1743.7573713414
450.774036580697,843.723685713485,1048.64497502255
714.848786126822,18.3480163104832,776.577472068222
316.561612533405,328.583439346403,274.885180421972
833.687560632825,8.71164281852543,921.988248603937
433.975581545383,669.706711778417,900.324465281122
995.992258191109,287.410233169794,1187.05796433733
805.811213329434,971.180613385513,1781.31292665275
486.242167418823,35.1825882680714,285.282319056842
538.772000931203,270.559568423778,549.559159122665
341.039908351377,748.27624228783,842.367142536662
52.0156044512987,174.126067431644,42.952981934535
458.723113173619,850.27478937991,1067.18310993908
498.156590387225,142.945087980479,335.425530074613
282.764225266874,817.134772893041,847.610095087674
776.445082388818,892.448322148994,1720.36153826366
303.8527618628,449.275878956541,470.747438487627
515.551181975752,724.850329570472,1114.86729986067
477.950773201883,1.88562669791281,267.136644904243
768.852224573493,898.315044818446,1713.45844306576
163.928855676204,879.687005886808,854.315014794345
441.774149890989,773.70171668008,993.123336823996
523.407669737935,604.892568197101,1022.11768533809
476.919188629836,588.27146794647,898.710095347196
524.643287761137,267.22638681531,511.649222690974
685.228247195482,594.960267655551,1367.7907932357
351.792022120208,660.955387866125,781.786495745344
839.631285285577,532.830642536283,1489.73891610975
921.913691563532,918.48335089162,1853.16897872876
106.309621362016,247.411305084825,114.238402115302
206.528918119147,881.285858340561,858.615989659999
486.642911797389,550.688229501247,872.470745195388
323.822023812681,784.286579815671,852.104655580742
471.713925013319,380.523306550458,573.034190636137
586.088502081111,565.539075760171,1123.68381388262
223.950012587011,758.96290759556,795.866480855674
734.029720071703,354.177181376144,1080.03171950489
150.484099052846,143.560484750196,25.6223944692991
697.553366888314,890.362416394055,1605.00618392108
264.107904862612,127.373673487455,35.1442750511493
426.464922260493,1.52947101742029,168.908919217376
721.333573339507,941.224417649209,1663.09102443291
474.471707129851,140.998588176444,283.089555701066
338.586960919201,433.788029709831,469.158664291132
240.592138841748,335.768756689504,254.719868151955
216.259677894413,904.266663361341,869.381459422821
242.05811903812,563.649755436927,615.134140593928
564.904673025012,848.755987593904,1306.38063656427
712.568088900298,817.476137774065,1595.66661738692
108.096597949043,210.623720195144,73.785877542981
519.075873540714,471.580722136423,830.363057767921
852.190344594419,174.253564793617,980.795721389524
714.631942100823,173.909515840933,818.972876625661
313.981684856117,273.577390704304,189.778763440192
115.817142417654,12.4970083124936,0.311291916354277
575.004067504779,22.870214888826,491.811646897783
831.371922045946,603.762982413173,1571.55438027769
520.339757902548,626.40507449396,1038.30522997992
694.011028623208,790.365821449086,1549.31836340309
